inferred_ARCO_full11,is technical characteristic classified by classifies Cultural entity description Technical concept Characteristic used in
inferred_ARCO_full237,Refraction has refraction is of Object Not metallic specimen Measurement collection measurement
inferred_ARCO_full279,has dating Cultural Property Entity Dating is event of Event Or Situation Preparatory or final work related to
inferred_ARCO_full39,has musician is involved in work related to collection unit inventory identifier parallel title musical ensemble of subject Agent coin issuance research previous location technical status member archival record set reuses creation propert note alternative commission located finding storage conditions method intervention and digitization reused by number circulation historical information explanation Technical cultural entity attributed gathered on site Commission Coin Collection Membership planning environmental relation with proposed Cultural Entity position complex property Archival membership involves Research anthropological material morphology
inferred_ARCO_full148,has bibliography type Bibliography is of
inferred_ARCO_full77,has role in time Time Indexed Role Catalogue record version is of
inferred_ARCO_full106,archaeological field survey local identifier ICCD Archaeological environmental state
inferred_ARCO_full251,has iconographic or decorative apparatus Cultural Property Iconographic Decorative Apparatus Entity is of
inferred_ARCO_full198,numbero of rooms floors Building
inferred_ARCO_full281,has anomaly Anomaly overlap specifications Photo interpretation and rendering activity responsible Agent survey scientific director
inferred_ARCO_full337,Lithostratigraphic Group has direct lower rank Formation
inferred_ARCO_full184,Export import certification type has export is of
inferred_ARCO_full25,has inclusion Inclusion Specimen is of
inferred_ARCO_full154,Bibliography has bibliography activity operator responsible clay specifications Agent Laboratory test results
inferred_ARCO_full203,has part Room Construction element Building
inferred_ARCO_full132,specifications is title of Title has type Type
inferred_ARCO_full43,Archaeological Property Biological Taxonomy has
inferred_ARCO_full265,Archaeological excavation Stratigraphic unit is stratigraphic of has
inferred_ARCO_full351,reproduces is reproduced by Reproduction Cultural Entity Print in publication has reproduction position of page or table number
inferred_ARCO_full93,folio Source and document has archive Agent is archived in
inferred_ARCO_full258,has intervention Cultural Property specifications at Time Interval description Entity is on Intervention activity operator responsible sponsor Agent
inferred_ARCO_full216,Communication medium Implementation method is implementation of has
inferred_ARCO_full141,Physical characteristic has technical Specimen Optic
inferred_ARCO_full30,Classification is classification of has
inferred_ARCO_full288,Family Class has direct lower rank Order
inferred_ARCO_full322,is reference coin legend of has Numismatic Property Reference
inferred_ARCO_full191,Construction spatial location Use function is vertical connection of number landings has use Vertical
inferred_ARCO_full344,Label container sequence Specimen Container has part label
inferred_ARCO_full7,Architectural element has technique Technical Characteristic shape material
inferred_ARCO_full86,is observation photographer of has activity operator responsible survey sound engineer Agent Observation
inferred_ARCO_full270,Archaeological property survey type is archaeological of has technical documentation
inferred_ARCO_full56,identifier has accession Botanical Heritage Accession
inferred_ARCO_full127,Cultural Property Complex has cultural property component position in complex Component is of
inferred_ARCO_full18,Title Interpretation criterion is interpretation of has
inferred_ARCO_full169,specifications Cultural Entity has finding context Finding is of
inferred_ARCO_full222,is catalogue numebrs assignment of application has Application applicant agency for Catalogue Numbers Assignment Cataloguing or Digitization Campaign last number assigned Agent total first numbers
inferred_ARCO_full175,has related work situation is agency of cataloguing title subject Agent Change availability unique identifier Cultural Property Availability Bibliography cultural property detection method Title international region storage conditions heritage protection Subject Detection Method bibliography Information form rights historical information change suffix gathered on site Orientation location as proposed intervention catalogue number components Time Indexed Typed Location to orientation Related
inferred_ARCO_full358,Alternative dating is alternative type has
inferred_ARCO_full316,Substrate Type has type
inferred_ARCO_full294,has cadastral city is of City Cadastral identity
inferred_ARCO_full244,is geometry method of Geometry has
inferred_ARCO_full113,is crystal of Unit cell has Strunz code unit IMA Inorganic species New Dana
inferred_ARCO_full62,is planning of Cultural Entity has Competition consequence author property Agent
inferred_ARCO_full194,Horizontal element type has
inferred_ARCO_full327,Eonthem has direct lower rank Chronostratigraphic System Erathem
inferred_ARCO_full213,Cultural Property Part number of cultural property part
inferred_ARCO_full35,is opening system of has Opening
inferred_ARCO_full144,Specimen is host rock of Host has
inferred_ARCO_full275,Photographic heritage classification has photographic type classified subject is of Heritage
inferred_ARCO_full122,Cataloguing or Digitization Campaign has type
inferred_ARCO_full53,number in circulation Historic Or Artistic Property has fruition Fruition
inferred_ARCO_full2,is tenacity of has Mohs scale hardness lustre diaphaneity Compatibility Index optical phenomena physical characteristic phosphorescence measured density fluorescence Physical radioactivity calculated compatibility index streak calculateddensity fracture Gladstone-Dale relation VHN magnetism
inferred_ARCO_full83,Documentation Demo-ethno-anthropological Heritage has primary documentation research Research
inferred_ARCO_full341,has previous owner Agent Cultural Property is acquisition of Entity Acquisition time location
inferred_ARCO_full313,Natural environment has substrate incline Incline Substrate
inferred_ARCO_full269,Archaeological excavation has survey method Survey field is survery of
inferred_ARCO_full227,has soil use Soil
inferred_ARCO_full170,has finding context type is of Finding
inferred_ARCO_full241,has cataloguing level is of Catalogue record Cataloguing
inferred_ARCO_full67,is printing plate member of Cultural Entity has Printing plates series
inferred_ARCO_full116,inventory identifier location is of Cultural Property Agent Inventory has responsible
inferred_ARCO_full29,has category Category is of
inferred_ARCO_full158,Bibliography has bibliography taxonomic number Biological taxon author Agent
inferred_ARCO_full291,Order Class has direct lower rank Phylum higher
inferred_ARCO_full188,Cultural property inventory category has cultural Property is of
inferred_ARCO_full217,Communication medium Cultural Entity has communication is of
inferred_ARCO_full259,Intervention type is intervention of has
inferred_ARCO_full31,is method of has Method
inferred_ARCO_full140,has crystal habit is of Specimen CrystalHabit
inferred_ARCO_full289,Family has direct higher rank Genus Order
inferred_ARCO_full190,difference in height number of labels numbers envelopes Cultural Entity flights landings Vertical connection
inferred_ARCO_full323,is numismatic property category of Numismatic functional Property
inferred_ARCO_full87,is observation survey type of has Observation
inferred_ARCO_full6,Covering has type
inferred_ARCO_full345,Natural heritage collection has part Specimen Container
inferred_ARCO_full271,is responsibility for has authority file cataloguing agency Agent Responsibility Cultural Entity agent with in
inferred_ARCO_full168,is geochronology of Time Interval Object object associated to Finding context has internal reflection
inferred_ARCO_full19,Interpretation criterion has interpretation
inferred_ARCO_full126,"number of elements This property represents the total a complex cultural property, when it is composed by parts containing more elements. definition and position components Complex Cultural Property has component Component"
inferred_ARCO_full57,is change of availability type Change has
inferred_ARCO_full223,is preservation type of date last change preservative has Preservation Fruit sample
inferred_ARCO_full174,at location is cultural geographic area of Use Feature toponym in time Time Interval Toponym name Indexed Typed Location has Organization Spatial Coverage
inferred_ARCO_full317,is altitude of Altitude minimum has Coordinates
inferred_ARCO_full359,has scale Graphic and cartographic documentation is of Scale
inferred_ARCO_full295,is cadastral entity of Cadastral Entity has identity
inferred_ARCO_full245,is geometry technique of Geometry has
inferred_ARCO_full63,Cultural Property property accessibility Entity has cultural is of
inferred_ARCO_full112,is format of has Format Documentation
inferred_ARCO_full326,Chronostratigraphic Substage Stage has direct lower rank
inferred_ARCO_full195,Construction is layout of Layout has
inferred_ARCO_full212,Interior subdvision Construction space has interior subdivision
inferred_ARCO_full145,Specimen is paramorphosis of Paramorphosis has
inferred_ARCO_full34,has orientation is of Orientation
inferred_ARCO_full274,number in circulation Photographic heritage classification is Member Of Series Responsibility has responsibility digital photograph note series membership photographic Heritage
inferred_ARCO_full52,Circumstance Occasion Cultural Entity has fruition Fruition user is of Agent circumstance
inferred_ARCO_full123,has member of archival record set location title Cultural Entity Archival membership
inferred_ARCO_full340,Lithostratigraphic Bed has direct lower rank Member
inferred_ARCO_full82,has musician Agent musical instrument note Music Heritage ensemble research Research
inferred_ARCO_full3,is pleochroism of has optic characteristic Optic anisotropy
inferred_ARCO_full312,Substrate Natural environment is substrate of
inferred_ARCO_full226,lays on soil morphological description has Soil is occupied by geological of
inferred_ARCO_full268,is survey motivation of has Archaeological excavation Survey Photo interpretation and rendering Motivation Archaeometric diagnostic property
inferred_ARCO_full171,site identifier Site has specification Type Definition Time Indexed Typed Location definition is of in type Specification
inferred_ARCO_full240,Alternative Identifier has alternative identifier is of reference project Catalogue record
inferred_ARCO_full159,Documentation Bibliography URL depiction
inferred_ARCO_full28,has use function Use is of
inferred_ARCO_full117,preparatory or final work record identifier Title has title previous location Preparatory Inventory inventory
inferred_ARCO_full66,Information form describes Cultural Entity is related to information identifier
inferred_ARCO_full290,Kingdom has direct lower rank higher Phylum
inferred_ARCO_full189,has MiBAC scope of protection Scope Cultural Property is
inferred_ARCO_full32,Time indexed situation is time of has
inferred_ARCO_full143,Crystal twinning Specimen is crystal of has
inferred_ARCO_full214,is age range involved in Communication medium Age involves
inferred_ARCO_full193,Construction is horizontal element of Horizontal has
inferred_ARCO_full320,has numismatic property category coin issuance Numismatic Property Coin
inferred_ARCO_full308,has water distribution type Water system is of
inferred_ARCO_full84,Music Heritage Musical instrument classification is musical of has
inferred_ARCO_full5,Construction Covering has colour covering Technical Characteristic material
inferred_ARCO_full346,Natural heritage collection has part Herbarium
inferred_ARCO_full125,Archival record set is part of archival identifier
inferred_ARCO_full54,sample location Cultural Entity manufacturing date has author Specimen related Agent Sample is of
inferred_ARCO_full272,is responsibility type of Responsibility has
inferred_ARCO_full177,Cartographic classification is cartographic of has Cultural Property
inferred_ARCO_full139,number of members completed collection Cultural Property Collection
inferred_ARCO_full48,is related work involved in has situation Cultural Entity of involves Related
inferred_ARCO_full220,approval date Application
inferred_ARCO_full314,is incline of Incline Substrate
inferred_ARCO_full98,has coin issuance Counterstamp Coin
inferred_ARCO_full296,is cadastre type of has Cadastral identity Cadastre
inferred_ARCO_full60,has accessory creation date Cultural Entity Music Heritage Accessory is of
inferred_ARCO_full111,has documentation type Documentation is of
inferred_ARCO_full208,spatial location number of rises Stair
inferred_ARCO_full246,Protective measure registration date or official journal is protective of notice Cultural Property opening has proponet agency issue Entity Agent
inferred_ARCO_full325,has direct lower rank Chronozone Chronostratigraphic Substage
inferred_ARCO_full196,has orientation Construction Orientation
inferred_ARCO_full146,has pseudomorphosis Specimen Pseudomorphosis is of
inferred_ARCO_full37,Status is status of has
inferred_ARCO_full108,Cadastral map folio time
inferred_ARCO_full79,Circumstance Occasion type is circumstance of has
inferred_ARCO_full211,Horizontal element Vertical numbero of rooms has horizontal vertical Construction space floors
inferred_ARCO_full51,has type Preparation
inferred_ARCO_full120,is activity of Cataloguing name or Digitization Campaign has
inferred_ARCO_full239,catalogue record identifier recovered data is described by Cultural Entity describes has version system code deleted ICCD Catalogue of
inferred_ARCO_full277,has immediate next event Time Interval previous involves agent sitution is involved in Event Or Situation Agent specific time of current situation
inferred_ARCO_full343,is designation type of Cultural Property note Entity Designation Type in time has name In Time
inferred_ARCO_full81,has research scientific director name is of Agent related to Research Observation survey
inferred_ARCO_full311,is fluid dynamism of Natural environment Fluid has
inferred_ARCO_full172,Collection Membership Time Interval at Outcrop specific time edited Technical status of cultural entity Catalogue record version Event Or Situation Specimen harvesting end editing is technical valid interval for Accession start
inferred_ARCO_full225,Organization type Catalogue Numbers Assignment has applicant agency
inferred_ARCO_full114,cleveage grade has cleavage Cleveage Inorganic species direction is of
inferred_ARCO_full65,has cultural property estimate Cultural Entity value is of
inferred_ARCO_full243,Geometry has base map Base date is of
inferred_ARCO_full339,Lithostratigraphic Supergroup Complex has direct lower rank
inferred_ARCO_full293,has cadastral identity is of Cultural Property Entity time Cadastral cadastre name
inferred_ARCO_full142,Crystal morphology Specimen is crystallographic of has crystal
inferred_ARCO_full33,Type has type is of
inferred_ARCO_full215,has communication medium type is of Communication
inferred_ARCO_full321,is numismatic property category of has Numismatic classification Property
inferred_ARCO_full192,Vertical connection type has
inferred_ARCO_full347,Specimen Container container sequence
inferred_ARCO_full4,has vibrating lenght is tuning of storage method or colour depth resolution technique file format photo size shape material quality level program pixel dimension garment extension temperament Technical Characteristic analysis are available notes technical characteristic diapason mass filigree
inferred_ARCO_full85,is jury member winner of partecipant has Competition Prize Of patercipant finalist Agent
inferred_ARCO_full309,Water element has water is of system
inferred_ARCO_full55,is accession of Cultural Entity involves agent has Agent Accession
inferred_ARCO_full124,is archival record set in Title has title Archival identifier membership
inferred_ARCO_full273,has member of photographic series is in Photographic Cultural Entity item number subseries membership
inferred_ARCO_full49,is cultural property stage in Cultural Related work situation has
inferred_ARCO_full138,historical interest handwriting pseudomorph polytype paramorph zoning Technical status of cultural entity Specimen radioactivity current
inferred_ARCO_full176,is alternative discipline of has main Cultural Property Subject Discipline
inferred_ARCO_full221,Application status has
inferred_ARCO_full99,Built-in furnishing element has author Agent
inferred_ARCO_full315,Natural environment is shade tolerance of Shade has
inferred_ARCO_full297,has Harvesting Responsible is Sponsor Of time indexed typed location Operator Time Indexed Typed Location Specimen harvesting Agent specimen of
inferred_ARCO_full110,Documentation rights is primary documentation of specifications Cultural Property identifier location Entity title has digital filename
inferred_ARCO_full61,Archaeological Property has age of death interpretation Cultural Entity estimated Age is
inferred_ARCO_full247,Protective measure last update date notice opening Catalogue record
inferred_ARCO_full209,Construction part numbero of rooms Orientation has orientation floors
inferred_ARCO_full197,Construction is technical system of Technical has
inferred_ARCO_full324,is numismatic property category of Numismatic typological Property
inferred_ARCO_full78,Circumstance Occasion Cultural Property Entity Competition has commission committent is in Agent circumstance Commission
inferred_ARCO_full109,framework Conservation Intervention
inferred_ARCO_full36,has continent Continent is of
inferred_ARCO_full147,Bibliography has bibliography bibliographic reference edition specifications local identifier complete author ICCD date is of Edition abbreviation
inferred_ARCO_full210,number of parts male participants child Communication medium female
inferred_ARCO_full121,has status Activity Cataloguing activity
inferred_ARCO_full50,Agent has associated preparation Cultural Entity manufacturing date author Specimen is of Preparation
inferred_ARCO_full276,Photographic series has photographic is part of membership subseries
inferred_ARCO_full238,Rural environment is of Time Indexed Typed Location Measurement collection has measurement
inferred_ARCO_full1,has component is Related To RiT describes at Time biological taxon of Role In Of Address Component Geometry Topic described by Description Spatial Coverage Member Collection consequence subspecies Photographic Series Organization Type follows part genus in precedes species Biological Taxonomy
inferred_ARCO_full80,Circumstance Occasion is dedicatee of Dedication has Interpretation criterion Agent circumstance interpretation
inferred_ARCO_full342,is acquisition type of has Acquisition
inferred_ARCO_full310,Water system type has
inferred_ARCO_full173,is location in Site has time indexed typed Cultural Property at Time Interval Feature Entity details subject of Indexed Typed Location site Orientation orientation as
inferred_ARCO_full224,number of archeological materials has archaeological material category Archaeological is
inferred_ARCO_full64,has coin member Numismatic Property is of Cultural Entity series
inferred_ARCO_full115,Inorganic species has chemical formula Chemical is of
inferred_ARCO_full242,spacial reference system Geometry Cultural Property point type has are coordinates of Coordinates
inferred_ARCO_full338,Lithostratigraphic Group Supergroup has direct lower rank
inferred_ARCO_full292,Cultural Property is legal situation of has Entity owner Agent Legal Cadastral identity in
inferred_ARPENTEUR29,has Photograph correlation coefficient is observation of ImagePoint
inferred_ARPENTEUR4,has decentring distortion coefficient P2 radial K4 P1 K1 RadialDecenteringDistortion K3 K2
inferred_ARPENTEUR35,has Source Intersection Trace
inferred_ARPENTEUR30,Point_3D has a set of observations ImagePointManager an ImagePoint
inferred_ARPENTEUR1,has handles height ratio diameter Rim Height support percent of measured Toe Max Diameter maximum Handles X Thickness belly Amphorae width between upper lips normalized max position neck distance Y
inferred_ARPENTEUR18,has Z Transformation 3D Item_Point3D translation
inferred_ARPENTEUR28,has full file name Photograph
inferred_ARPENTEUR5,has focal lenth PPX PPY distortion RadialDecenteringDistortion Photograph camera Camera
inferred_ARPENTEUR34,has Target Intersection Trace Relation Name
inferred_ARPENTEUR31,MeasuredPointManager Point_3D Model has a set of 3D point with observations
inferred_ARPENTEUR19,Transformation 3D has RotationMatrix scale
inferred_ARPENTEUR6,has Reprojection Residual Point_3D residual Z
inferred_ARPENTEUR37,interval Before During Equals met by meets overlaps finished ProperInterval overlapped starts finishes Contains After started
inferred_ARPENTEUR51,has Primitive Geometry Plane_Object Geometry_Item
inferred_ARPENTEUR48,has 2D Transformation RotationMatrix PlaneProjection hasTranslation Item_Point2D
inferred_ARPENTEUR32,has interval Intersection Interval End Point Start
inferred_ARPENTEUR3,"has (2,2) matrix coordinate (1,1) (0,2) (2,0) (0,0) (1,2) (1,0) (0,1) (2,1) RotationMatrix"
inferred_ARPENTEUR7,has Y X Item_Point2D
inferred_ARPENTEUR36,Measurable_Item has Measured Source Trace
inferred_ARPENTEUR50,has a set of Siti PetraData ManagerCA
inferred_ARPENTEUR49,has comment percent necrose CoralliumRubrum foot diameter branch number
inferred_ARPENTEUR33,Point has Coordinate Y X
inferred_ARPENTEUR2,has Toe Height Y Max Min Diameter Amphorae BoundingBox X Rim External Internal Z width lips
inferred_ARPENTEUR26,CameraManager has a set of camera Camera
inferred_ARPENTEUR40,has a set of UnitaTopografica Sito Unita Topografica
inferred_ARPENTEUR12,has finitura lavorazione definition Bloc litotipo state of conservation Unita Archeologica
inferred_ARPENTEUR23,has bounding box volume North East Of is too Far From mass height Spatial_Object South Direct Neighbor of West width BoundingBox length
inferred_ARPENTEUR45,has frame width in mm DigitalCamera height pixel widht
inferred_ARPENTEUR17,GenericManager is element of Item_Identified_Object
inferred_ARPENTEUR27,is photograph of Photograph PhotoManager have a set
inferred_ARPENTEUR41,Complesso Architettonico has ComplessoArchitettonico Corpo Di Fabbrica
inferred_ARPENTEUR13,Unita Archeologica has direttore description data observation id
inferred_ARPENTEUR22,Item_Identified_Object is active Unita Stratigrafica Bloc negative extruded
inferred_ARPENTEUR44,Corpo Di Fabbrica Prospetto Particolare has a set of ProspettoParticolare
inferred_ARPENTEUR16,has idn is valid Item_Identified_Object name
inferred_ARPENTEUR24,Cardinal Relation Spatial_Object has Source Target
inferred_ARPENTEUR42,Corpo Di Fabbrica Complesso Architettonico has a set of CorpoDiFabbrica
inferred_ARPENTEUR10,has Stratigraphic Relation: Posteriorita Collegato A Appoggiato Tagliato Da Elemento Stratigrafico Riempie Contemporaneita Taglia stratigraphic relation leans against a Copre Uguale Legato Coperto RiempitoDa Anteriorita
inferred_ARPENTEUR38,has a set of Sito Siti List
inferred_ARPENTEUR9,has Relation: Appoggiato A Copre Posteriorita TagliatoDa Riempie Taglia CopertoDa Elemento Stratigrafico Anteriorita GliSiAppoggia LegatoA RiempitoDa Contemporaneita UgualeA Collegato
inferred_ARPENTEUR21,has center Unita Stratigrafica Item_Point3D UnitaStratigrafica Architecture_Item
inferred_ARPENTEUR47,has Orientaion Observation frame widht in pixel Frame Heigth In Pixel DigitalCamera Logical Orientation
inferred_ARPENTEUR15,has typology name Artifact_Item
inferred_ARPENTEUR25,Model has PhotoManager CameraManager
inferred_ARPENTEUR43,Corpo Di Fabbrica Unita Funzionale has CorpoDiFabbrica
inferred_ARPENTEUR11,has extruded point 2 X data Y belong To USM to a mural stratigraphic unit Z 1 extrude depth Bloc is by
inferred_ARPENTEUR39,Complesso Architettonico Sito has a set of
inferred_ARPENTEUR8,has diameter RecipientTransport_Item internal volume
inferred_ARPENTEUR20,TriangleManager Item_Point3D has a set of 3D points Point_3D_Manager Point3DManager
inferred_ARPENTEUR46,Logical Camera has OZ Rotation Orientation Observation
inferred_ARPENTEUR14,has provenance Tile FitBall
inferred_BIBO23,Court Reporter has Part Legal Document
inferred_BIBO9,Series Document has Part
inferred_BIBO17,Issue Periodical has Part
inferred_BIBO26,Decision reversed By subsequent Legal affirmed
inferred_BIBO12,Issue issue has Part
inferred_BIBO22,recipient Personal Communication Document Agent
inferred_BIBO16,Magazine Issue has Part
inferred_BIBO8,Document status Status
inferred_BIBO27,Code has Part Legislation
inferred_BIBO13,Article Issue has Part
inferred_BIBO21,Agent performer Performance
inferred_BIBO15,Issue Newspaper has Part
inferred_BIBO24,date argued Legal Document
inferred_BIBO10,is Referenced By Part Of agent time produced in based near references publisher rights Version sub event format place relation has depiction homepage subject contributor product title language
inferred_BIBO20,Event organizer Agent
inferred_BIBO14,Journal Issue has Part
inferred_BIBO25,Organization court Legal Document
inferred_BIBO11,document part is Part Of
inferred_BIBO18,suffix name interviewee interviewer Agent prefix
inferred_BIBO6,Document Event presented at presents
inferred_BIBO30,Thesis degree
inferred_BIBO29,Slideshow Slide has Part
inferred_BIBO3,cites number of pages volume page end short Description Document cited by reproduced In translation edition
inferred_BIBO7,Book Section chapter
inferred_BIBO19,director Agent audio-visual document
inferred_BIBO31,Book Multivolume has Part
inferred_BIBO28,Webpage Website has Part
inferred_BIBO2,number of volumes Collection issn eissn
inferred_BIBO4,abstract review of Document transcript
inferred_BIBO32,Document Collected has Part
inferred_BIBO1,content page start section Document number locator short title
inferred_BIBO5,Note annotates
inferred_ARM_full9,Physical Condition has physical condition is of
inferred_ARM_full18,Agent agent of
inferred_ARM_full8,has custodial history is of Custodial
inferred_ARM_full13,Marking marks marked by
inferred_ARM_full3,has Award is award of receipt
inferred_ARM_full16,Note notates
inferred_ARM_full6,accessioned by Accession number Custodial event
inferred_ARM_full12,Typeface has typeface Font
inferred_ARM_full2,has preferred title is of Title
inferred_ARM_full17,is citation of Activity
inferred_ARM_full7,is attribution of Attribution has
inferred_ARM_full11,is activity of Activity has
inferred_ARM_full1,is style/period of covers arrangement described by covered in has style applied material title at location agent P60596 carries source cites note citation on carrier input cited origin related To base color content written describes P60159 subject to
inferred_ARM_full14,has handwriting type Handwriting
inferred_ARM_full4,received by receives Award receipt
inferred_ARM_full10,Exhibition is exhibition of has
inferred_ARM_full15,has signature statement Signature
inferred_ARM_full5,Accession number Custodial event accessions
FENTRY2,photograph shot realization Of
FENTRY1,generated has Manifestation is described by subject Portrayal was Associated With part Of exemplar Attributed To
inferred_ROAR5,Observation Document documentedIn prov:Entity
inferred_ROAR14,prov:Plan prov:Agent prov:hadPlan prov:Association
inferred_ROAR11,prov:Activity prov:Agent prov:wasAssociatedWith
inferred_ROAR4,Reconstruction prov:qualifiedDerivation prov:Derivation
inferred_ROAR15,Location Person hasLocation hasRelation Entity hasPerson
inferred_ROAR1,Observation prov:entity prov:Derivation
inferred_ROAR10,pnv:PersonName Person pnv:hasName
inferred_ROAR7,bio:Event Person bio:event
inferred_ROAR2,prov:Derivation prov:Entity prov:entity
inferred_ROAR13,prov:Agent prov:Activity prov:qualifiedAssociation prov:Association prov:agent
inferred_ROAR6,hasRelation Person
inferred_ROAR3,Reconstruction prov:Entity prov:wasDerivedFrom
inferred_ROAR12,prov:hadActivity prov:Derivation prov:Activity
inferred_ROAR8,bio:birth Person bio:Birth
inferred_ROAR9,Person bio:Death bio:death
inferred_HICO2,Interpretation Criterion Type has interpretation type Act is extracted from Expression criterion
inferred_HICO1,cites as evidence disagrees with was influenced by refutes generated agrees
inferred_CRM-ARCHAEO9,discarded into was surface produced by Excavation Process Unit destroyed S22 Segment of Matter S11 Amount S20 Physical Feature
inferred_CRM-ARCHAEO8,Stratigraphic Unit Modification is stratigraphic relation of
inferred_CRM-ARCHAEO3,Stratigraphic Volume Unit is confined by Interface embedding in confines Embedding contains
inferred_CRM-ARCHAEO6,was attributed by assigned attribute to Stratigraphic Unit Group Declaration Event
inferred_CRM-ARCHAEO2,S10 Material Substantial took matter from Stratigraphic Genesis provided to
inferred_CRM-ARCHAEO7,is or contains remains of Stratigraphic Unit E18 Physical Thing has contained in
inferred_CRM-ARCHAEO1,produced was disturbed by Stratigraphic Interface Genesis
inferred_CRM-ARCHAEO4,disturbed intended to approximate Excavation Process Unit was produced by Stratigraphic Interface approximated Genesis
inferred_CRM-ARCHAEO10,E18 Physical Thing found was excavated by Excavation Process Unit is embedding of embedded at S19 Encounter Event Embedding E53 Place contains
inferred_CRM-ARCHAEO5,Excavation Process Unit has stratigraphic relation physical Stratigraphic is of removed part or all was partially totally by
inferred_BLTERMS4,publication end Publication Event End
inferred_BLTERMS1,has created creator contributed to contributor
inferred_BLTERMS2,projected publication Publication Event
inferred_BLTERMS3,Publication Event Start publication start
inferred_EAC-CPF5,"entity relation Resource Relation Type Corporate Body, Person, or Family"
inferred_EAC-CPF12,entity Name Entry name Area
inferred_EAC-CPF1,entity multiple identities Local Type Declaration Maintenance History Publication Status Function Languages Used dates of existence local Control Convention maintenance Agency
inferred_EAC-CPF4,source legal status structure or genealogy general context instance
inferred_EAC-CPF11,name entity named
inferred_EAC-CPF2,entity description Area
inferred_EAC-CPF7,entity place role has
inferred_EAC-CPF10,language entity declaration
inferred_EAC-CPF3,entity occupation mandate is entry of biographical or historical note instance
inferred_EAC-CPF6,entity is described by involved in has entry
inferred_EAC-CPF8,control entity Area
inferred_EAC-CPF9,entity record ID
inferred_ISBD2,Resource has item aspect is reflected in C1004
inferred_ISBD7,"has publication, production, distribution, etc area Resource Publication, Production, Distribution, Etc Area Encoding Scheme"
inferred_ISBD18,has compound title of parallel Resource Compound Title Of Parallel Encoding Scheme
inferred_ISBD3,Resource Edition Area Encoding Scheme has edition area material or type of resource specific
inferred_ISBD6,has title and statement of responsibility area Resource Title And Statement Of Responsibility Area Encoding Scheme
inferred_ISBD19,Resource has specific material designation and extent Specific Material Designation And Extent Encoding Scheme
inferred_ISBD5,C1003 Resource is manifestation reflected in has aspect
inferred_ISBD1,Resource is work reflected in has aspect C1001
inferred_ISBD4,Resource is expression reflected in C1002 has aspect
inferred_ISBD12,Resource has parallel title (compound) of series or multipart monographic resource Parallel Title (Compound) Of Series Or Multipart Monographic Encoding Scheme
inferred_ISBD26,Resource has title proper (compound) of series Title Proper (Compound) Of Series Or Multipart Monographic Encoding Scheme
inferred_ISBD17,Resource Compound Title Of Proper Encoding Scheme has compound title of proper
inferred_ISBD8,has resource identifier and terms of availability area Resource Identifier And Terms Of Availability Area Encoding Scheme
inferred_ISBD23,Resource has statement of coordinates and equinox Statement Of Coordinates And Equinox Encoding Scheme
inferred_ISBD13,Resource has terms of availability statement Terms Of Availability Statement Encoding Scheme
inferred_ISBD27,Resource Music Format Statement Area Encoding Scheme has music format statement area
inferred_ISBD16,"Resource has place of publication, production, distribution statement Place Of Publication, Production, Distribution Statement Encoding Scheme"
inferred_ISBD9,"Name Of Publisher, Producer, Distributor Statement Encoding Scheme has name of publisher, producer, distributor statement Resource"
inferred_ISBD22,Resource Identifier Statement Encoding Scheme has resource identifier statement
inferred_ISBD10,Content Form And Media Type Area Encoding Scheme Resource has content form and media type area
inferred_ISBD24,Resource has note area Note Area Encoding Scheme
inferred_ISBD15,Resource has statement of printing or manufacture Statement Of Printing Or Manufacture Encoding Scheme
inferred_ISBD21,Series And Multipart Monographic Resource Area Encoding Scheme has series and multipart monographic resource area
inferred_ISBD11,Material Description Area Encoding Scheme Resource has material description area
inferred_ISBD25,Resource has mathematical data area Mathematical Data Area Encoding Scheme
inferred_ISBD14,has numbering area Resource Numbering Area Encoding Scheme
inferred_ISBD20,has content form and media type statement Resource Content Form And Media Type Statement Encoding Scheme
inferred_POSTDATA_full30,Concept rhymeDispositionType clausulaSchemeType clausulaScheme StanzaPattern
inferred_POSTDATA_full18,Redaction text Person additional File portrait
inferred_POSTDATA_full35,Rhyme LinePattern isHypermetre Stanza isCatalectic isEcho Foot isNotMetricStanza isHypermetrical
inferred_POSTDATA_full5,stringContent ApproximateDate
inferred_POSTDATA_full29,Redaction Concept has Editor date Role role DateEntity Poetic Work Function type Of Character
inferred_POSTDATA_full31,Scheme Concept schemeCategory
inferred_POSTDATA_full19,Redaction hasStanzaList OrderedStanzaList belongsToStanzaList Stanza isStanzaListOfRedaction
inferred_POSTDATA_full1,Concept surname ethnicity forename social Status dedicated To alternative Name name Link genName biography is Mentioned In Fictional has Dedication source Note position Editor Person editor Of additional nationality Redaction religious Affiliation
inferred_POSTDATA_full34,Redaction has Creator Concept Poetic Work pen Name Role type Of Designation is Anonymous Wrong Attribution
inferred_POSTDATA_full4,Symbol metricalSymbolExplanation metricalSymbol
inferred_POSTDATA_full28,isPresentIn rethoricalOperation figureMeaning Concept figureCategory figureReferent Line FigureOfSpeech isSmallerUnit hasSmallerUnits
inferred_POSTDATA_full32,Concept LinePattern isIrregular previousFoot nextFootAfterCaesura nextFoot clausula scheme previousFootBeforeCaesura Foot isFirstFoot
